DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
5022,7.63,0.227,100.19,79.83,0.211,2.52,0.219,0.52,2.322,-999.25,-999.25,1.967865229
5022.5,7.73,0.219,102.62,82.22,0.233,2.54,0.226,0.51,2.336,-999.25,-999.25,4.165486336
5023,7.75,0.202,99.02,86.98,0.211,2.59,0.207,0.57,2.364,-999.25,-999.25,1.481702089
5023.5,7.85,0.186,94.35,91.59,0.195,2.65,0.191,0.76,2.392,-999.25,-999.25,0.521514475
5024,7.91,0.176,93.63,99.87,0.196,2.71,0.186,0.8,2.41,-999.25,-999.25,0.312559813
5024.5,7.93,0.166,93.83,104.01,0.197,2.74,0.182,0.77,2.426,-999.25,-999.25,0.214073569
5025,7.93,0.139,91.73,98.2,0.19,2.74,0.166,0.88,2.472,-999.25,-999.25,0.055741299
5025.5,7.83,0.111,89.28,88.48,0.184,2.78,0.152,1.07,2.52,-999.25,-999.25,0.009984977
5026,7.92,0.093,84.03,81.88,0.155,2.89,0.128,1.35,2.552,-999.25,-999.25,0.002386455
5026.5,7.97,0.091,82.32,83.56,0.149,3.03,0.123,1.53,2.555,-999.25,-999.25,0.003381584
5027,8.03,0.088,81.45,77.11,0.147,3.1,0.121,1.7,2.56,-999.25,-999.25,0.006095613
5027.5,8.17,0.085,79.22,73.76,0.129,3.09,0.109,1.88,2.565,-999.25,-999.25,0.002656766
5028,8.09,0.09,78.48,69.18,0.114,3.03,0.103,1.75,2.556,-999.25,-999.25,0.000647205
5028.5,7.94,0.097,80.26,74.06,0.129,2.95,0.114,1.68,2.544,-999.25,-999.25,0.001110315
5029,7.74,0.1,82.46,77.84,0.149,2.88,0.127,1.63,2.539,-999.25,-999.25,0.002962084
5029.5,7.85,0.095,84.19,78.08,0.166,2.86,0.135,1.61,2.547,-999.25,-999.25,0.006323826
5030,7.96,0.089,81.96,74.65,0.144,2.91,0.12,1.59,2.558,-999.25,-999.25,0.002298753
5030.5,8,0.1,78.85,77.82,0.107,2.98,0.104,1.48,2.539,-999.25,-999.25,0.000179693
5031,8.13,0.123,78.91,84.73,0.106,3.07,0.115,1.5,2.499,-999.25,-999.25,6.98E-05
5031.5,7.92,0.146,90.43,101.33,0.223,3.14,0.188,1.57,2.46,-999.25,-999.25,0.059198648
5032,8.13,0.15,99.46,111.29,0.314,3.15,0.246,1.61,2.454,-999.25,-999.25,0.48289308
5032.5,8.01,0.141,98.18,116.3,0.295,3.12,0.231,1.43,2.47,-999.25,-999.25,0.157552823
5033,7.92,0.144,94.46,113.88,0.258,3.07,0.209,1.46,2.464,-999.25,-999.25,0.091880858
5033.5,8.06,0.154,90.8,111.5,0.219,3.01,0.189,1.46,2.447,-999.25,-999.25,0.066692762
5034,8.38,0.172,93.84,113.46,0.242,2.93,0.21,1.42,2.417,-999.25,-999.25,0.109730102
5034.5,8.43,0.197,104.3,113.88,0.331,2.84,0.272,1.28,2.374,-999.25,-999.25,0.014935459
5035,8.2,0.197,105.51,117.23,0.363,2.84,0.292,1.75,2.373,-999.25,-999.25,4.54E-05
5035.5,8.37,0.166,98.57,120.23,0.295,2.93,0.239,1.59,2.426,-999.25,-999.25,0.089114763
5036,8,0.115,91.43,122.52,0.248,3.11,0.193,1.76,2.514,-999.25,-999.25,0.005204979
5036.5,8.04,0.08,88.51,125.51,0.235,3.25,0.176,1.8,2.574,-999.25,-999.25,0.001087337
5037,8.13,0.077,88.63,130.13,0.25,3.31,0.185,2.28,2.578,-999.25,-999.25,0.00127514
5037.5,8.16,0.099,87.32,129.78,0.231,3.33,0.178,2.4,2.541,-999.25,-999.25,0.004145163
5038,8.31,0.124,89.7,120.26,0.247,3.31,0.195,2.49,2.498,-999.25,-999.25,0.021897873
5038.5,8.38,0.15,101.41,111.68,0.346,3.28,0.267,1.88,2.454,-999.25,-999.25,0.155395269
5039,8.19,0.164,101.45,106.48,0.331,3.23,0.261,1.54,2.429,-999.25,-999.25,0.4179039
5039.5,8.2,0.167,97.34,110.45,0.295,3.19,0.24,1.78,2.425,-999.25,-999.25,0.000711583
5040,8.31,0.138,94.44,110.97,0.273,3.17,0.216,1.8,2.473,-999.25,-999.25,0.077930361
5040.5,8.17,0.11,91.9,114.66,0.261,3.16,0.2,1.97,2.522,-999.25,-999.25,0.005583459
5041,8.4,0.094,90.56,117.13,0.261,3.17,0.196,2.3,2.549,-999.25,-999.25,0.003705207
5041.5,8.39,0.086,87.3,117.57,0.243,3.19,0.182,2.9,2.563,-999.25,-999.25,0.004930248
5042,8.29,0.08,78.23,116.16,0.162,3.22,0.128,3.55,2.574,-999.25,-999.25,0.008512979
5042.5,8.02,0.075,83.93,110.98,0.205,3.22,0.154,2.48,2.582,-999.25,-999.25,0.003183174
5043,7.95,0.097,91.98,108.26,0.275,3.15,0.206,2.35,2.544,-999.25,-999.25,0.006665318
5043.5,8.04,0.104,88.04,106.68,0.214,3.05,0.168,1.71,2.532,-999.25,-999.25,0.004205881
5044,8.2,0.13,88.77,107.03,0.22,2.97,0.181,1.93,2.487,-999.25,-999.25,0.019136032
5044.5,8.65,0.136,92.86,109.74,0.256,2.98,0.205,1.84,2.477,-999.25,-999.25,0.036996059
5045,8.38,0.14,93.09,108.24,0.252,3.01,0.204,1.66,2.471,-999.25,-999.25,0.048301507
5045.5,8.27,0.126,84.66,102.34,0.183,3.02,0.157,2.02,2.494,-999.25,-999.25,0.012068929
5046,8.05,0.114,83.18,90.36,0.169,2.99,0.144,1.99,2.515,-999.25,-999.25,0.01007086
5046.5,7.94,0.108,82.57,80.52,0.177,2.95,0.147,2.57,2.525,-999.25,-999.25,0.017349392
5047,7.84,0.098,81.69,75.61,0.155,2.93,0.13,2.01,2.543,-999.25,-999.25,0.008037486
5047.5,7.93,0.093,79.08,76.57,0.119,2.92,0.107,1.71,2.55,-999.25,-999.25,0.000532704
5048,8.03,0.091,83.34,83.59,0.16,2.96,0.13,1.57,2.555,-999.25,-999.25,0.004756282
5048.5,8.19,0.086,84.71,89.55,0.174,3.03,0.137,1.49,2.563,-999.25,-999.25,0.00411524
5049,8.09,0.083,81.62,96,0.146,3.13,0.119,1.47,2.568,-999.25,-999.25,0.00209926
5049.5,7.97,0.127,82.85,96.97,0.149,3.15,0.138,1.51,2.493,-999.25,-999.25,0.005453594
5050,8.02,0.187,88.11,100.85,0.188,3.14,0.188,1.53,2.391,-999.25,-999.25,4.54E-05
5050.5,8.35,0.222,94.56,101.57,0.247,3.11,0.235,1.53,2.33,-999.25,-999.25,4.54E-05
5051,8.56,0.176,100.58,104.32,0.304,3.14,0.248,1.23,2.409,-999.25,-999.25,0.682037294
5051.5,8.21,0.121,93.19,108.36,0.266,3.2,0.207,1.79,2.503,-999.25,-999.25,0.017026233
5052,8.24,0.109,81.11,109.31,0.176,3.22,0.146,3.27,2.524,-999.25,-999.25,0.011500142
5052.5,8.19,0.129,83.31,113,0.206,3.21,0.172,4.77,2.49,-999.25,-999.25,0.013550195
5053,8.1,0.151,90.49,108.51,0.25,3.15,0.207,2.69,2.453,-999.25,-999.25,4.54E-05
5053.5,8.45,0.135,92,112.04,0.259,3.11,0.207,2.2,2.478,-999.25,-999.25,0.047738194
5054,8.04,0.125,89.7,106.93,0.243,3.05,0.193,2.39,2.496,-999.25,-999.25,0.033045169
5054.5,8.06,0.11,86.23,103.33,0.209,3.01,0.167,2.23,2.523,-999.25,-999.25,0.008825355
5055,8.11,0.104,83.27,99.43,0.174,3.01,0.143,1.99,2.532,-999.25,-999.25,0.007181703
5055.5,8.2,0.089,83.78,103.76,0.188,3.08,0.147,2.1,2.558,-999.25,-999.25,0.004594631
5056,8.18,0.081,84.65,107.61,0.201,3.21,0.153,2.1,2.571,-999.25,-999.25,0.00299271
5056.5,8.04,0.092,86.43,109.65,0.205,3.32,0.159,1.68,2.552,-999.25,-999.25,0.002712243
5057,7.97,0.117,88.39,109.9,0.208,3.31,0.169,1.42,2.51,-999.25,-999.25,0.007558892
5057.5,7.96,0.116,87.44,108.65,0.213,3.21,0.172,1.91,2.511,-999.25,-999.25,0.008242399
5058,8.27,0.1,88.92,109.69,0.226,3.1,0.175,1.72,2.54,-999.25,-999.25,0.003172613
5058.5,8.48,0.089,91.6,108.82,0.268,3.06,0.2,2.2,2.557,-999.25,-999.25,0.003236813
5059,8.83,0.11,89.62,111.33,0.246,3.07,0.191,2.33,2.523,-999.25,-999.25,0.009380657
5059.5,8.28,0.11,90.91,107.24,0.268,3.12,0.205,2.76,2.522,-999.25,-999.25,0.022843145
5060,8.58,0.101,96.55,104.59,0.332,3.16,0.245,2.89,2.537,-999.25,-999.25,0.029143464
5060.5,8.27,0.078,91.35,104.11,0.292,3.24,0.214,3.11,2.577,-999.25,-999.25,0.007970259
5061,7.94,0.074,86.35,107.23,0.256,3.36,0.188,4.22,2.583,-999.25,-999.25,0.011206375
5061.5,7.96,0.066,80.18,105.22,0.21,3.42,0.156,6.63,2.598,-999.25,-999.25,0.009557804
5062,8.1,0.06,80.26,105.7,0.188,3.39,0.14,3.46,2.608,-999.25,-999.25,0.005368864
5062.5,8.23,0.063,81.69,102.27,0.202,3.3,0.15,3.49,2.602,-999.25,-999.25,0.006143647
5063,8.25,0.076,80.41,101.81,0.185,3.25,0.141,3.63,2.58,-999.25,-999.25,0.008992115
5063.5,8.1,0.104,81.39,100.77,0.18,3.23,0.147,3.27,2.532,-999.25,-999.25,0.013922406
5064,8,0.155,90.38,100.72,0.24,3.3,0.202,2.23,2.445,-999.25,-999.25,4.54E-05
5064.5,8.01,0.171,93.21,101.44,0.257,3.39,0.218,1.86,2.417,-999.25,-999.25,4.54E-05
5065,8.14,0.149,90.42,99.84,0.238,3.48,0.199,1.96,2.456,-999.25,-999.25,0.00335309
5065.5,8.2,0.098,88.68,102.98,0.236,3.43,0.181,1.96,2.542,-999.25,-999.25,0.007108554
5066,8.29,0.097,85.85,105.7,0.21,3.32,0.164,2.14,2.544,-999.25,-999.25,0.006061724
5066.5,8.36,0.114,90,113.03,0.247,3.25,0.192,2.18,2.515,-999.25,-999.25,0.011339164
5067,8.09,0.134,92.25,112.21,0.262,3.22,0.208,2.15,2.48,-999.25,-999.25,0.044324491
5067.5,8.5,0.123,87.37,108.07,0.22,3.24,0.178,2.31,2.5,-999.25,-999.25,0.024411118
5068,8,0.118,82.75,95.2,0.168,3.22,0.145,2.1,2.508,-999.25,-999.25,0.015452333
5068.5,8.01,0.111,83.76,84.53,0.176,3.18,0.147,1.97,2.52,-999.25,-999.25,0.01616768
5069,8.1,0.11,83.7,79.07,0.178,3.12,0.148,2.09,2.522,-999.25,-999.25,0.020956861
5069.5,8.07,0.095,80.18,78.62,0.146,3.06,0.123,2.16,2.547,-999.25,-999.25,0.00846184
5070,8.05,0.079,78.82,81.54,0.138,3.04,0.112,2.22,2.575,-999.25,-999.25,0.004369368
5070.5,7.93,0.086,80.62,85.47,0.15,3,0.122,2.02,2.563,-999.25,-999.25,0.00540895
5071,7.86,0.101,81.52,90.85,0.157,2.97,0.132,2.06,2.536,-999.25,-999.25,0.008528886
5071.5,7.99,0.116,89.1,98.24,0.216,2.93,0.173,1.64,2.512,-999.25,-999.25,0.008244773
5072,8.11,0.106,95.97,107.45,0.278,2.94,0.21,1.47,2.529,-999.25,-999.25,0.013342217
5072.5,8.2,0.1,91.17,113.01,0.252,2.97,0.192,1.94,2.539,-999.25,-999.25,0.00417352
5073,8.13,0.094,89.74,114.52,0.228,3.02,0.174,1.54,2.55,-999.25,-999.25,0.002142466
5073.5,7.97,0.102,86.87,114.42,0.21,3.03,0.165,1.89,2.536,-999.25,-999.25,0.004489188
5074,7.99,0.118,89.45,116.04,0.22,2.99,0.177,1.59,2.508,-999.25,-999.25,0.006500428
5074.5,8.24,0.132,93.7,118.49,0.262,2.96,0.207,1.74,2.485,-999.25,-999.25,0.017926026
5075,8.15,0.14,100.52,120,0.307,2.96,0.239,1.31,2.47,-999.25,-999.25,0.153487563
5075.5,8.22,0.12,97.66,119.79,0.288,2.99,0.221,1.36,2.505,-999.25,-999.25,0.034411665
5076,8.17,0.122,89.2,114.29,0.219,2.99,0.177,1.66,2.502,-999.25,-999.25,0.008106112
5076.5,7.92,0.122,88.34,103.52,0.203,2.94,0.167,1.51,2.501,-999.25,-999.25,0.008160704
5077,7.86,0.144,89.88,94.55,0.203,2.84,0.176,1.35,2.463,-999.25,-999.25,0.049403094
5077.5,7.91,0.145,91.56,92.03,0.212,2.76,0.182,1.25,2.463,-999.25,-999.25,0.088856846
5078,7.89,0.142,87.57,105.6,0.173,2.73,0.158,1.18,2.467,-999.25,-999.25,0.008765416
5078.5,7.87,0.129,83.21,114.13,0.132,2.78,0.131,1.08,2.489,-999.25,-999.25,0.001123688
5079,7.83,0.129,85.88,116.08,0.162,2.84,0.146,1.14,2.49,-999.25,-999.25,0.006344676
5079.5,7.76,0.137,95.11,104.19,0.232,2.87,0.191,0.95,2.476,-999.25,-999.25,0.092563458
5080,7.86,0.156,97.43,95.22,0.238,2.82,0.201,0.82,2.444,-999.25,-999.25,0.32191357
5080.5,7.66,0.17,97.18,88.6,0.22,2.73,0.197,0.72,2.419,-999.25,-999.25,0.621735871
5081,7.74,0.181,96.56,85.37,0.206,2.66,0.194,0.68,2.401,-999.25,-999.25,0.757305264
5081.5,7.81,0.19,92.8,79.9,0.164,2.61,0.177,0.64,2.386,-999.25,-999.25,0.10019765
5082,7.82,0.196,95.89,78.41,0.187,2.62,0.192,0.6,2.374,-999.25,-999.25,0.506578922
5082.5,7.8,0.202,99.33,76.03,0.212,2.62,0.207,0.56,2.365,-999.25,-999.25,1.380110741
5083,7.73,0.201,98.51,74.63,0.203,2.62,0.202,0.55,2.366,-999.25,-999.25,0.858734369
5083.5,7.7,0.197,98.6,72.16,0.203,2.6,0.2,0.55,2.374,-999.25,-999.25,0.746036708
5084,7.6,0.186,98.92,72.5,0.212,2.6,0.199,0.6,2.391,-999.25,-999.25,0.905251205
5084.5,7.72,0.182,96.34,72.23,0.194,2.63,0.188,0.62,2.399,-999.25,-999.25,0.373837173
5085,7.82,0.181,93.49,76.12,0.173,2.68,0.177,0.65,2.4,-999.25,-999.25,0.208557039
5085.5,7.85,0.18,91.9,77.58,0.163,2.71,0.172,0.68,2.402,-999.25,-999.25,0.088830493
5086,7.88,0.177,91.32,78.83,0.162,2.69,0.17,0.72,2.408,-999.25,-999.25,0.065914206
5086.5,7.84,0.173,94.57,76.21,0.195,2.67,0.184,0.75,2.414,-999.25,-999.25,0.336364359
5087,7.74,0.165,90.96,74.18,0.167,2.69,0.166,0.8,2.428,-999.25,-999.25,0.083925314
5087.5,7.62,0.168,88.37,72.32,0.141,2.69,0.155,0.79,2.422,-999.25,-999.25,0.005366125
5088,7.75,0.172,91.18,74.4,0.161,2.68,0.167,0.73,2.415,-999.25,-999.25,0.067134455
5088.5,7.86,0.178,91.9,76.31,0.18,2.72,0.179,0.84,2.406,-999.25,-999.25,0.267792851
5089,7.89,0.153,85.01,79.57,0.14,2.79,0.147,1.13,2.448,-999.25,-999.25,0.002103693
5089.5,7.94,0.115,76.69,77.64,0.08,2.86,0.099,1.44,2.514,-999.25,-999.25,4.54E-05
5090,7.95,0.087,78.43,75.94,0.099,2.92,0.093,1.37,2.561,-999.25,-999.25,0.000153499
5090.5,7.89,0.085,80.7,79.22,0.13,2.97,0.11,1.5,2.564,-999.25,-999.25,0.001019664
5091,7.84,0.102,83.03,91.4,0.163,3.04,0.136,1.73,2.536,-999.25,-999.25,0.006646406
5091.5,8,0.114,88.73,102.28,0.219,3.09,0.175,1.72,2.515,-999.25,-999.25,0.007026571
5092,8.11,0.114,89.84,110.99,0.23,3.1,0.182,1.7,2.515,-999.25,-999.25,0.005312621
5092.5,8.24,0.111,89.55,113.7,0.224,3.07,0.177,1.59,2.52,-999.25,-999.25,0.004338951
5093,8.23,0.108,86.75,118.29,0.2,3.01,0.161,1.66,2.525,-999.25,-999.25,0.005644788
5093.5,8.11,0.116,85.24,125.34,0.187,2.99,0.156,1.74,2.511,-999.25,-999.25,0.017642943
5094,7.96,0.105,86.41,125.78,0.205,2.98,0.163,1.86,2.531,-999.25,-999.25,0.011218426
5094.5,7.96,0.102,88.91,124.75,0.232,2.97,0.179,1.97,2.535,-999.25,-999.25,0.007453382
5095,8.31,0.087,91.15,120.61,0.273,2.98,0.203,2.61,2.562,-999.25,-999.25,0.00411388
5095.5,8.2,0.091,88.23,119.12,0.25,3.05,0.188,2.93,2.555,-999.25,-999.25,0.006185638
5096,8.29,0.086,87.39,114.32,0.237,3.17,0.178,2.52,2.564,-999.25,-999.25,0.003881366
5096.5,8.29,0.084,84.87,113.37,0.218,3.28,0.165,2.83,2.566,-999.25,-999.25,0.00542626
5097,8.09,0.078,84.33,113.97,0.217,3.37,0.163,2.92,2.577,-999.25,-999.25,0.004689385
5097.5,8.19,0.075,83.51,114.89,0.21,3.38,0.158,2.92,2.583,-999.25,-999.25,0.004207992
5098,7.99,0.074,85.05,111.44,0.222,3.34,0.165,2.71,2.583,-999.25,-999.25,0.003627629
5098.5,7.97,0.075,86.56,107.57,0.231,3.37,0.172,2.35,2.583,-999.25,-999.25,0.002850985
5099,8.02,0.065,83.48,102.69,0.21,3.49,0.155,2.72,2.599,-999.25,-999.25,0.003883856
5099.5,8.1,0.066,82.63,103.13,0.203,3.63,0.151,2.86,2.596,-999.25,-999.25,0.005139821
5100,8.18,0.064,81.68,103.84,0.198,3.65,0.147,3.15,2.601,-999.25,-999.25,0.005661062
5100.5,8.38,0.117,85.93,105.67,0.2,3.54,0.164,1.92,2.51,-999.25,-999.25,0.016142029
5101,8.53,0.191,95.09,103.03,0.275,3.41,0.237,1.99,2.384,-999.25,-999.25,4.54E-05
5101.5,8.11,0.264,99.81,102.32,0.343,3.33,0.306,3.65,2.258,-999.25,-999.25,4.54E-05
5102,8.01,0.268,99.83,103.29,0.325,3.47,0.298,2.6,2.252,-999.25,-999.25,4.54E-05
5102.5,8.01,0.203,97.52,105.83,0.32,3.5,0.268,3.25,2.362,-999.25,-999.25,4.54E-05
5103,8.07,0.134,85.07,111.29,0.207,3.5,0.174,3.38,2.481,-999.25,-999.25,4.54E-05
5103.5,8.21,0.078,76.24,120.32,0.143,3.35,0.115,3.77,2.576,-999.25,-999.25,0.010298603
5104,8.09,0.059,76.52,124.46,0.152,3.32,0.115,3.47,2.608,-999.25,-999.25,0.005639242
5104.5,8,0.064,78.97,121.3,0.166,3.29,0.126,2.81,2.6,-999.25,-999.25,0.003755044
5105,7.89,0.078,80.85,114.76,0.162,3.2,0.127,1.99,2.576,-999.25,-999.25,0.002629819
5105.5,7.85,0.093,82.06,111.06,0.157,3.1,0.129,1.61,2.552,-999.25,-999.25,0.003080172
5106,8.03,0.099,83.8,114.32,0.164,3.04,0.135,1.4,2.541,-999.25,-999.25,0.002764739
5106.5,8.06,0.104,86.17,119.94,0.187,3.03,0.151,1.4,2.533,-999.25,-999.25,0.004420234
5107,8.19,0.106,86.67,120.06,0.191,3.04,0.154,1.4,2.529,-999.25,-999.25,0.004614567
5107.5,8.03,0.111,88.46,107.78,0.206,3.03,0.165,1.44,2.52,-999.25,-999.25,0.004236995
5108,7.99,0.119,88.01,86.92,0.202,2.99,0.166,1.58,2.506,-999.25,-999.25,0.013101536
5108.5,7.84,0.117,83.63,71.2,0.163,2.94,0.142,1.78,2.511,-999.25,-999.25,0.018404281
5109,7.64,0.096,77.85,63.66,0.115,2.94,0.106,2.09,2.546,-999.25,-999.25,0.000603619
5109.5,7.75,0.077,75.37,62.47,0.089,2.97,0.083,2,2.578,-999.25,-999.25,0.000168367
5110,7.85,0.075,77.47,62.82,0.101,2.99,0.089,1.69,2.581,-999.25,-999.25,0.000480468
5110.5,7.9,0.089,78.98,62.49,0.106,2.96,0.098,1.5,2.557,-999.25,-999.25,0.000362754
5111,7.91,0.099,82.36,64.93,0.136,2.93,0.119,1.42,2.54,-999.25,-999.25,0.002494494
5111.5,7.87,0.11,84.69,62.76,0.15,2.91,0.132,1.28,2.521,-999.25,-999.25,0.007795449
5112,7.79,0.129,86.37,69.57,0.155,2.89,0.143,1.11,2.489,-999.25,-999.25,0.017163478
5112.5,7.72,0.15,88.85,76.89,0.167,2.86,0.159,0.96,2.453,-999.25,-999.25,0.050611231
5113,7.63,0.17,91.08,88.03,0.175,2.81,0.173,0.81,2.42,-999.25,-999.25,0.119412832
5113.5,7.73,0.174,94.38,95.41,0.202,2.78,0.189,0.78,2.412,-999.25,-999.25,0.438978374
5114,7.87,0.167,95.32,90.12,0.22,2.83,0.195,0.86,2.424,-999.25,-999.25,0.42365551
5114.5,7.98,0.144,84.49,81.04,0.135,2.89,0.14,1.08,2.464,-999.25,-999.25,0.001720368
5115,7.98,0.109,76.71,71.31,0.082,2.96,0.096,1.5,2.524,-999.25,-999.25,4.54E-05
5115.5,7.83,0.076,72.23,71.47,0.064,3.01,0.07,2.16,2.58,-999.25,-999.25,4.54E-05
5116,7.7,0.07,72.03,73.57,0.07,3.03,0.07,2.4,2.59,-999.25,-999.25,8.48E-05
5116.5,7.74,0.089,77.3,77.08,0.107,3.03,0.098,1.84,2.557,-999.25,-999.25,0.000322008
5117,7.82,0.116,80.39,77.98,0.122,2.98,0.119,1.54,2.511,-999.25,-999.25,0.000330239
5117.5,7.88,0.131,84.56,79.93,0.151,2.96,0.141,1.3,2.485,-999.25,-999.25,0.005462009
5118,7.93,0.133,86.6,83.39,0.162,2.96,0.148,1.12,2.483,-999.25,-999.25,0.018195242
5118.5,7.83,0.125,82.44,95.9,0.131,3,0.128,1.22,2.496,-999.25,-999.25,0.000567043
5119,7.82,0.109,79.79,107.2,0.126,3.02,0.118,1.54,2.524,-999.25,-999.25,0.001129648
5119.5,7.79,0.096,79.07,105.07,0.131,3.04,0.115,1.83,2.545,-999.25,-999.25,0.001955711
5120,7.79,0.094,79.26,94.5,0.129,3.07,0.113,1.77,2.549,-999.25,-999.25,0.001476202
5120.5,7.91,0.098,81.38,86.74,0.141,3.12,0.121,1.57,2.542,-999.25,-999.25,0.003328912
5121,7.98,0.1,83.16,89.84,0.155,3.19,0.13,1.44,2.538,-999.25,-999.25,0.006262804
5121.5,8.15,0.095,83.45,101.2,0.17,3.27,0.138,1.63,2.547,-999.25,-999.25,0.003987213
5122,8.06,0.087,81.8,118.32,0.168,3.35,0.134,1.93,2.561,-999.25,-999.25,0.002968846
5122.5,7.98,0.083,81.35,126.36,0.176,3.41,0.138,2.39,2.567,-999.25,-999.25,0.004439109
5123,7.89,0.083,83.15,123.78,0.192,3.43,0.148,2.26,2.568,-999.25,-999.25,0.002959738
5123.5,7.92,0.082,83.46,116.14,0.193,3.44,0.148,2.17,2.57,-999.25,-999.25,0.002957015
5124,8.04,0.075,83.5,116.05,0.198,3.46,0.15,2.25,2.582,-999.25,-999.25,0.002411692
5124.5,8.17,0.066,82.29,117.15,0.192,3.52,0.144,2.39,2.597,-999.25,-999.25,0.002052615
5125,8.14,0.058,81.39,117.09,0.189,3.56,0.14,2.55,2.612,-999.25,-999.25,0.001735141
5125.5,8.06,0.053,77.17,117.18,0.152,3.55,0.114,3.02,2.619,-999.25,-999.25,0.002982534
5126,7.92,0.058,77.08,118.41,0.156,3.47,0.118,3.47,2.612,-999.25,-999.25,0.005081325
5126.5,7.83,0.065,77.29,110.96,0.151,3.36,0.116,3.2,2.598,-999.25,-999.25,0.005865393
5127,7.9,0.076,78.14,109.42,0.147,3.34,0.117,2.63,2.58,-999.25,-999.25,0.005657867
5127.5,7.99,0.079,80.31,102.01,0.162,3.35,0.127,2.33,2.576,-999.25,-999.25,0.00512997
5128,8.1,0.086,80.51,101.61,0.159,3.39,0.128,2.23,2.562,-999.25,-999.25,0.006001899
5128.5,8.26,0.089,82.48,100.62,0.174,3.34,0.138,2.01,2.559,-999.25,-999.25,0.004963522
5129,8.16,0.089,84.89,113.62,0.195,3.32,0.152,1.81,2.558,-999.25,-999.25,0.002635529
5129.5,8.09,0.077,81.71,119.07,0.176,3.32,0.136,2.13,2.579,-999.25,-999.25,0.002457529
5130,7.91,0.061,80.65,115.83,0.177,3.39,0.132,2.43,2.606,-999.25,-999.25,0.001957813
5130.5,7.92,0.046,81.09,110.24,0.193,3.42,0.14,2.77,2.632,-999.25,-999.25,0.001458948
5131,8.06,0.039,78.56,117.44,0.17,3.37,0.123,2.75,2.644,-999.25,-999.25,0.000861281
5131.5,8.18,0.035,77.64,122.31,0.162,3.28,0.117,2.7,2.649,-999.25,-999.25,0.00062948
5132,8.27,0.039,80.12,118.89,0.179,3.24,0.13,2.38,2.644,-999.25,-999.25,0.000544846
5132.5,8.23,0.049,78.92,108.67,0.159,3.28,0.118,2.31,2.627,-999.25,-999.25,0.00118808
5133,7.96,0.07,76.92,103.97,0.129,3.37,0.104,2.33,2.59,-999.25,-999.25,0.004034066
5133.5,7.9,0.084,80.2,97.98,0.16,3.42,0.128,2.42,2.566,-999.25,-999.25,0.007150352
5134,7.82,0.082,79.4,89.55,0.156,3.42,0.125,2.68,2.57,-999.25,-999.25,0.010017672
5134.5,7.84,0.071,74.97,81.44,0.11,3.42,0.093,2.78,2.589,-999.25,-999.25,0.003145897
5135,7.98,0.061,73.3,80.13,0.096,3.37,0.08,2.89,2.606,-999.25,-999.25,0.00107671
5135.5,8.14,0.065,74.51,84.43,0.104,3.35,0.087,2.59,2.598,-999.25,-999.25,0.001579051
5136,8.19,0.068,78.7,89.27,0.147,3.33,0.115,2.39,2.594,-999.25,-999.25,0.005832089
5136.5,8.19,0.063,80.28,97.95,0.168,3.38,0.127,2.4,2.602,-999.25,-999.25,0.003715452
5137,8.02,0.049,77.65,108.97,0.151,3.44,0.112,2.58,2.627,-999.25,-999.25,0.001695557
5137.5,7.87,0.03,72.91,123.35,0.122,3.46,0.089,3.3,2.658,-999.25,-999.25,0.001110315
5138,7.9,0.039,76.09,128.78,0.144,3.46,0.105,2.59,2.644,-999.25,-999.25,0.000647356
5138.5,8,0.057,81.88,134.45,0.188,3.49,0.139,2.09,2.612,-999.25,-999.25,0.000711214
5139,8.22,0.075,83.16,131.79,0.185,3.52,0.141,1.74,2.582,-999.25,-999.25,0.001686323
5139.5,8.26,0.074,83.52,128.06,0.189,3.56,0.144,1.75,2.584,-999.25,-999.25,0.001343972
5140,8.24,0.076,89.05,116.31,0.248,3.55,0.183,1.85,2.581,-999.25,-999.25,0.001370887
5140.5,8.1,0.083,93.38,94.97,0.286,3.48,0.211,1.71,2.568,-999.25,-999.25,0.016799001
5141,7.94,0.08,91.68,82.57,0.261,3.32,0.193,1.64,2.573,-999.25,-999.25,0.014486894
5141.5,7.84,0.068,84.81,75.42,0.198,3.2,0.148,1.96,2.594,-999.25,-999.25,0.007354961
5142,7.9,0.054,81.13,90.5,0.177,3.2,0.131,2.39,2.617,-999.25,-999.25,0.002843057
5142.5,7.92,0.05,77.5,94.04,0.151,3.26,0.112,2.88,2.625,-999.25,-999.25,0.004030596
5143,7.98,0.05,73.77,88.87,0.115,3.25,0.089,3.28,2.624,-999.25,-999.25,0.003631085
5143.5,8,0.057,75.07,71.11,0.11,3.15,0.088,2.62,2.612,-999.25,-999.25,0.001679296
5144,7.94,0.071,79.8,59.47,0.152,3.07,0.119,2.46,2.589,-999.25,-999.25,0.013576362
5144.5,7.88,0.081,80.7,67.53,0.147,3,0.119,2,2.571,-999.25,-999.25,0.007718051
5145,7.79,0.088,76.74,80.33,0.112,3,0.101,2.15,2.56,-999.25,-999.25,0.000523158
5145.5,8,0.091,77.08,98.57,0.122,3.09,0.108,2.26,2.554,-999.25,-999.25,0.002058556
